ItemID,Category,Sub Category,Commodity,Item,Commodity Detail
205219,Other,Other,Other,Other-205219,Other
205408,Other,Other,Other,Other-205408,Other
205396,Other,Other,Other,Other-205396,Other
205188,Other,Other,Other,Other-205188,Other
205226,Other,Other,Other,Other-205226,Other
204163,Other,Other,Other,Other-204163,Other
204773,Other,Other,Other,Other-204773,Other
204706,Other,Other,Other,Other-204706,Other
204856,Other,Other,Other,Other-204856,Other
204964,Other,Other,Other,Other-204964,Other
204186,Other,Other,Other,Other-204186,Other
205183,Other,Other,Other,Other-205183,Other
205186,Other,Other,Other,Other-205186,Other
205181,Other,Other,Other,Other-205181,Other
205082,Other,Other,Other,Other-205082,Other
205075,Other,Other,Other,Other-205075,Other
205818,Other,Other,Other,Other-205818,Other
204113,Other,Other,Other,Other-204113,Other
204230,Other,Other,Other,Other-204230,Other
205983,Other,Other,Other,Other-205983,Other
205801,Other,Other,Other,Other-205801,Other
205092,Other,Other,Other,Other-205092,Other
205100,Other,Other,Other,Other-205100,Other
205731,Other,Other,Other,Other-205731,Other
206103,Other,Other,Other,Other-206103,Other
204967,Other,Other,Other,Other-204967,Other
206261,Other,Other,Other,Other-206261,Other
206262,Other,Other,Other,Other-206262,Other
205844,Other,Other,Other,Other-205844,Other
205941,Other,Other,Other,Other-205941,Other
204391,Other,Other,Other,Other-204391,Other
205523,Other,Other,Other,Other-205523,Other
206125,Other,Other,Other,Other-206125,Other
205107,Other,Other,Other,Other-205107,Other
205217,Other,Other,Other,Other-205217,Other
206160,Other,Other,Other,Other-206160,Other
205087,Other,Other,Other,Other-205087,Other
204279,Other,Other,Other,Other-204279,Other
205615,Other,Other,Other,Other-205615,Other
204173,Other,Other,Other,Other-204173,Other
204831,Other,Other,Other,Other-204831,Other
206071,Other,Other,Other,Other-206071,Other
204906,Other,Other,Other,Other-204906,Other
204907,Other,Other,Other,Other-204907,Other
206194,Other,Other,Other,Other-206194,Other
205706,Other,Other,Other,Other-205706,Other
204291,Other,Other,Other,Other-204291,Other
204963,Other,Other,Other,Other-204963,Other
205500,Other,Other,Other,Other-205500,Other
204750,Other,Other,Other,Other-204750,Other
204704,Other,Other,Other,Other-204704,Other
204167,Other,Other,Other,Other-204167,Other
206059,Other,Other,Other,Other-206059,Other
204665,Other,Other,Other,Other-204665,Other
204189,Other,Other,Other,Other-204189,Other
204787,Other,Other,Other,Other-204787,Other
206115,Other,Other,Other,Other-206115,Other
205123,Other,Other,Other,Other-205123,Other
205174,Other,Other,Other,Other-205174,Other
204217,Other,Other,Other,Other-204217,Other
205308,Other,Other,Other,Other-205308,Other
206319,Other,Other,Other,Other-206319,Other
205843,Other,Other,Other,Other-205843,Other
205898,Other,Other,Other,Other-205898,Other
205305,Other,Other,Other,Other-205305,Other
205387,Other,Other,Other,Other-205387,Other
205379,Other,Other,Other,Other-205379,Other
204285,Other,Other,Other,Other-204285,Other
206334,Other,Other,Other,Other-206334,Other
205985,Other,Other,Other,Other-205985,Other
205162,Other,Other,Other,Other-205162,Other
204348,Other,Other,Other,Other-204348,Other
204702,Other,Other,Other,Other-204702,Other
205616,Other,Other,Other,Other-205616,Other
205403,Other,Other,Other,Other-205403,Other
204573,Other,Other,Other,Other-204573,Other
204567,Other,Other,Other,Other-204567,Other
205840,Other,Other,Other,Other-205840,Other
205098,Other,Other,Other,Other-205098,Other
206041,Other,Other,Other,Other-206041,Other
206370,Other,Other,Other,Other-206370,Other
204731,Other,Other,Other,Other-204731,Other
204183,Other,Other,Other,Other-204183,Other
204893,Other,Other,Other,Other-204893,Other
205557,Other,Other,Other,Other-205557,Other
204670,Other,Other,Other,Other-204670,Other
205077,Other,Other,Other,Other-205077,Other
204678,Other,Other,Other,Other-204678,Other
205223,Other,Other,Other,Other-205223,Other
205862,Other,Other,Other,Other-205862,Other
205300,Other,Other,Other,Other-205300,Other
205215,Other,Other,Other,Other-205215,Other
205208,Other,Other,Other,Other-205208,Other
205397,Other,Other,Other,Other-205397,Other
206113,Other,Other,Other,Other-206113,Other
204179,Other,Other,Other,Other-204179,Other
206152,Other,Other,Other,Other-206152,Other
204855,Other,Other,Other,Other-204855,Other
204639,Other,Other,Other,Other-204639,Other
206052,Other,Other,Other,Other-206052,Other
204339,Other,Other,Other,Other-204339,Other
204350,Other,Other,Other,Other-204350,Other
204635,Other,Other,Other,Other-204635,Other
204608,Other,Other,Other,Other-204608,Other
205179,Other,Other,Other,Other-205179,Other
205227,Other,Other,Other,Other-205227,Other
204407,Other,Other,Other,Other-204407,Other
206363,Other,Other,Other,Other-206363,Other
206419,Other,Other,Other,Other-206419,Other
205441,Other,Other,Other,Other-205441,Other
205023,Other,Other,Other,Other-205023,Other
205572,Other,Other,Other,Other-205572,Other
204961,Other,Other,Other,Other-204961,Other
206683,Other,Other,Other,Other-206683,Other
205079,Other,Other,Other,Other-205079,Other
204180,Other,Other,Other,Other-204180,Other
206561,Other,Other,Other,Other-206561,Other
204274,Other,Other,Other,Other-204274,Other
204086,Other,Other,Other,Other-204086,Other
204152,Other,Other,Other,Other-204152,Other
205194,Other,Other,Other,Other-205194,Other
205108,Other,Other,Other,Other-205108,Other
205204,Other,Other,Other,Other-205204,Other
204342,Other,Other,Other,Other-204342,Other
206083,Other,Other,Other,Other-206083,Other
205490,Other,Other,Other,Other-205490,Other
205507,Other,Other,Other,Other-205507,Other
205995,Other,Other,Other,Other-205995,Other
204804,Other,Other,Other,Other-204804,Other
205286,Other,Other,Other,Other-205286,Other
206647,Other,Other,Other,Other-206647,Other
204899,Other,Other,Other,Other-204899,Other
206211,Other,Other,Other,Other-206211,Other
206316,Other,Other,Other,Other-206316,Other
204222,Other,Other,Other,Other-204222,Other
204136,Other,Other,Other,Other-204136,Other
204905,Other,Other,Other,Other-204905,Other
206313,Other,Other,Other,Other-206313,Other
206318,Other,Other,Other,Other-206318,Other
205799,Other,Other,Other,Other-205799,Other
204530,Other,Other,Other,Other-204530,Other
205589,Other,Other,Other,Other-205589,Other
205064,Other,Other,Other,Other-205064,Other
206267,Other,Other,Other,Other-206267,Other
205544,Other,Other,Other,Other-205544,Other
204349,Other,Other,Other,Other-204349,Other
204383,Other,Other,Other,Other-204383,Other
204130,Other,Other,Other,Other-204130,Other
206121,Other,Other,Other,Other-206121,Other
204825,Other,Other,Other,Other-204825,Other
205784,Other,Other,Other,Other-205784,Other
206207,Other,Other,Other,Other-206207,Other
204409,Other,Other,Other,Other-204409,Other
204972,Other,Other,Other,Other-204972,Other
205168,Other,Other,Other,Other-205168,Other
205984,Other,Other,Other,Other-205984,Other
205295,Other,Other,Other,Other-205295,Other
205516,Other,Other,Other,Other-205516,Other
204975,Other,Other,Other,Other-204975,Other
205899,Other,Other,Other,Other-205899,Other
204356,Other,Other,Other,Other-204356,Other
204357,Other,Other,Other,Other-204357,Other
204358,Other,Other,Other,Other-204358,Other
204359,Other,Other,Other,Other-204359,Other
204360,Other,Other,Other,Other-204360,Other
204363,Other,Other,Other,Other-204363,Other
204364,Other,Other,Other,Other-204364,Other
204365,Other,Other,Other,Other-204365,Other
204366,Other,Other,Other,Other-204366,Other
205536,Other,Other,Other,Other-205536,Other
205915,Other,Other,Other,Other-205915,Other
205607,Other,Other,Other,Other-205607,Other
204124,Other,Other,Other,Other-204124,Other
204259,Other,Other,Other,Other-204259,Other
205357,Other,Other,Other,Other-205357,Other
206117,Other,Other,Other,Other-206117,Other
204398,Other,Other,Other,Other-204398,Other
206371,Other,Other,Other,Other-206371,Other
204889,Other,Other,Other,Other-204889,Other
205049,Other,Other,Other,Other-205049,Other
205068,Other,Other,Other,Other-205068,Other
205185,Other,Other,Other,Other-205185,Other
204076,Other,Other,Other,Other-204076,Other
204969,Other,Other,Other,Other-204969,Other
204823,Other,Other,Other,Other-204823,Other
204324,Other,Other,Other,Other-204324,Other
204834,Other,Other,Other,Other-204834,Other
205964,Other,Other,Other,Other-205964,Other
204070,Other,Other,Other,Other-204070,Other
204953,Other,Other,Other,Other-204953,Other
204954,Other,Other,Other,Other-204954,Other
204571,Other,Other,Other,Other-204571,Other
204442,Other,Other,Other,Other-204442,Other
205193,Other,Other,Other,Other-205193,Other
205703,Other,Other,Other,Other-205703,Other
205704,Other,Other,Other,Other-205704,Other
205529,Other,Other,Other,Other-205529,Other
204313,Other,Other,Other,Other-204313,Other
205164,Other,Other,Other,Other-205164,Other
205359,Other,Other,Other,Other-205359,Other
205535,Other,Other,Other,Other-205535,Other
204672,Other,Other,Other,Other-204672,Other
205328,Other,Other,Other,Other-205328,Other
204170,Other,Other,Other,Other-204170,Other
205476,Other,Other,Other,Other-205476,Other
204337,Other,Other,Other,Other-204337,Other
204094,Other,Other,Other,Other-204094,Other
205480,Other,Other,Other,Other-205480,Other
206519,Other,Other,Other,Other-206519,Other
204176,Other,Other,Other,Other-204176,Other
204098,Other,Other,Other,Other-204098,Other
205525,Other,Other,Other,Other-205525,Other
205081,Other,Other,Other,Other-205081,Other
205019,Other,Other,Other,Other-205019,Other
206282,Other,Other,Other,Other-206282,Other
204968,Other,Other,Other,Other-204968,Other
204675,Other,Other,Other,Other-204675,Other
205619,Other,Other,Other,Other-205619,Other
204147,Other,Other,Other,Other-204147,Other
206321,Other,Other,Other,Other-206321,Other
205111,Other,Other,Other,Other-205111,Other
205611,Other,Other,Other,Other-205611,Other
204123,Other,Other,Other,Other-204123,Other
204692,Other,Other,Other,Other-204692,Other
206000,Other,Other,Other,Other-206000,Other
206009,Other,Other,Other,Other-206009,Other
206016,Other,Other,Other,Other-206016,Other
206324,Other,Other,Other,Other-206324,Other
205303,Other,Other,Other,Other-205303,Other
204919,Other,Other,Other,Other-204919,Other
205089,Other,Other,Other,Other-205089,Other
204890,Other,Other,Other,Other-204890,Other
204287,Other,Other,Other,Other-204287,Other
206535,Other,Other,Other,Other-206535,Other
205555,Other,Other,Other,Other-205555,Other
206112,Other,Other,Other,Other-206112,Other
206355,Other,Other,Other,Other-206355,Other
204819,Other,Other,Other,Other-204819,Other
205203,Other,Other,Other,Other-205203,Other
205113,Other,Other,Other,Other-205113,Other
205220,Other,Other,Other,Other-205220,Other
205221,Other,Other,Other,Other-205221,Other
205301,Other,Other,Other,Other-205301,Other
205105,Other,Other,Other,Other-205105,Other
205118,Other,Other,Other,Other-205118,Other
205829,Other,Other,Other,Other-205829,Other
204226,Other,Other,Other,Other-204226,Other
204966,Other,Other,Other,Other-204966,Other
204728,Other,Other,Other,Other-204728,Other
205095,Other,Other,Other,Other-205095,Other
205195,Other,Other,Other,Other-205195,Other
205177,Other,Other,Other,Other-205177,Other
205069,Other,Other,Other,Other-205069,Other
205173,Other,Other,Other,Other-205173,Other
204601,Other,Other,Other,Other-204601,Other
204826,Other,Other,Other,Other-204826,Other
206135,Other,Other,Other,Other-206135,Other
206554,Other,Other,Other,Other-206554,Other
205478,Other,Other,Other,Other-205478,Other
205538,Other,Other,Other,Other-205538,Other
204971,Other,Other,Other,Other-204971,Other
205260,Other,Other,Other,Other-205260,Other
204096,Other,Other,Other,Other-204096,Other
205888,Other,Other,Other,Other-205888,Other
205072,Other,Other,Other,Other-205072,Other
206220,Other,Other,Other,Other-206220,Other
205036,Other,Other,Other,Other-205036,Other
206514,Other,Other,Other,Other-206514,Other
204753,Other,Other,Other,Other-204753,Other
204384,Other,Other,Other,Other-204384,Other
204590,Other,Other,Other,Other-204590,Other
206385,Other,Other,Other,Other-206385,Other
206386,Other,Other,Other,Other-206386,Other
206387,Other,Other,Other,Other-206387,Other
206388,Other,Other,Other,Other-206388,Other
206393,Other,Other,Other,Other-206393,Other
205234,Other,Other,Other,Other-205234,Other
205063,Other,Other,Other,Other-205063,Other
205346,Other,Other,Other,Other-205346,Other
205258,Other,Other,Other,Other-205258,Other
204330,Other,Other,Other,Other-204330,Other
204785,Other,Other,Other,Other-204785,Other
205884,Other,Other,Other,Other-205884,Other
206288,Other,Other,Other,Other-206288,Other
206184,Other,Other,Other,Other-206184,Other
205022,Other,Other,Other,Other-205022,Other
205184,Other,Other,Other,Other-205184,Other
204682,Other,Other,Other,Other-204682,Other
204569,Other,Other,Other,Other-204569,Other
204270,Other,Other,Other,Other-204270,Other
204679,Other,Other,Other,Other-204679,Other
204544,Other,Other,Other,Other-204544,Other
205601,Other,Other,Other,Other-205601,Other
204087,Other,Other,Other,Other-204087,Other
204699,Other,Other,Other,Other-204699,Other
204686,Other,Other,Other,Other-204686,Other
204642,Other,Other,Other,Other-204642,Other
204276,Other,Other,Other,Other-204276,Other
205407,Other,Other,Other,Other-205407,Other
205130,Other,Other,Other,Other-205130,Other
204387,Other,Other,Other,Other-204387,Other
205237,Other,Other,Other,Other-205237,Other
205481,Other,Other,Other,Other-205481,Other
205620,Other,Other,Other,Other-205620,Other
204543,Other,Other,Other,Other-204543,Other
204319,Other,Other,Other,Other-204319,Other
204801,Other,Other,Other,Other-204801,Other
205807,Other,Other,Other,Other-205807,Other
204540,Other,Other,Other,Other-204540,Other
205961,Other,Other,Other,Other-205961,Other
205149,Other,Other,Other,Other-205149,Other
204116,Other,Other,Other,Other-204116,Other
204554,Other,Other,Other,Other-204554,Other
206644,Other,Other,Other,Other-206644,Other
206645,Other,Other,Other,Other-206645,Other
204242,Other,Other,Other,Other-204242,Other
204243,Other,Other,Other,Other-204243,Other
204657,Other,Other,Other,Other-204657,Other
204661,Other,Other,Other,Other-204661,Other
204813,Other,Other,Other,Other-204813,Other
204574,Other,Other,Other,Other-204574,Other
206681,Other,Other,Other,Other-206681,Other
206692,Other,Other,Other,Other-206692,Other
206451,Other,Other,Other,Other-206451,Other
205350,Other,Other,Other,Other-205350,Other
205432,Other,Other,Other,Other-205432,Other
205845,Other,Other,Other,Other-205845,Other
206537,Other,Other,Other,Other-206537,Other
204395,Other,Other,Other,Other-204395,Other
206513,Other,Other,Other,Other-206513,Other
206014,Other,Other,Other,Other-206014,Other
205369,Other,Other,Other,Other-205369,Other
206213,Other,Other,Other,Other-206213,Other
206501,Other,Other,Other,Other-206501,Other
205708,Other,Other,Other,Other-205708,Other
205893,Other,Other,Other,Other-205893,Other
206132,Other,Other,Other,Other-206132,Other
204894,Other,Other,Other,Other-204894,Other
204296,Other,Other,Other,Other-204296,Other
204376,Other,Other,Other,Other-204376,Other
206274,Other,Other,Other,Other-206274,Other
205224,Other,Other,Other,Other-205224,Other
204976,Other,Other,Other,Other-204976,Other
205190,Other,Other,Other,Other-205190,Other
205192,Other,Other,Other,Other-205192,Other
205955,Other,Other,Other,Other-205955,Other
204586,Other,Other,Other,Other-204586,Other
205890,Other,Other,Other,Other-205890,Other
205993,Other,Other,Other,Other-205993,Other
205427,Other,Other,Other,Other-205427,Other
205730,Other,Other,Other,Other-205730,Other
205745,Other,Other,Other,Other-205745,Other
206518,Other,Other,Other,Other-206518,Other
206081,Other,Other,Other,Other-206081,Other
204293,Other,Other,Other,Other-204293,Other
208791,Other,Other,Other,Other-208791,Other
204286,Other,Other,Other,Other-204286,Other
204925,Other,Other,Other,Other-204925,Other
204424,Other,Other,Other,Other-204424,Other
