VendorID,Vendor City,Vendor State,Vendor Postal Code,Vendor Country/Region,Total Spend,Tier,Vendor Name
974,Newark,NJ,Unknown,US,"$3,203 ",8,K-ronquote Inc.
1817,Aurora,CO,80011,US,"$3,200 ",8,Trippleis LLC
1844,Sheridan,CO,80110,US,"$3,200 ",8,Vilaplanet Corporation
3004,San Jose,CA,95136,US,"$3,191 ",8,Launahex LLC
2997,Unknown,Unknown,Unknown,CA,"$3,177 ",8,Tancorporation Inc.
1513,Ontario,CA,91761,US,"$3,160 ",8,Finvivala Incorporated
624,Unknown,CA,92154,US,"$3,147 ",8,Ronlex Corporation
1010,Ensenada,Unknown,Unknown,MX,"$3,145 ",8,J-quote Inc.
1167,Ensenada,Unknown,Unknown,MX,"$3,122 ",8,lamcode Corporation
1667,Madison,WI,53711,US,"$3,110 ",8,daltit Corporation
867,Ensenada,Unknown,Unknown,MX,"$3,105 ",8,Sublam Inc.
2379,Unknown,CA,93111,US,"$3,100 ",8,Trippletechi Inc.
1112,Unknown,CA,Unknown,US,"$3,100 ",8,Kayex Corporation
1295,Princeton,IL,61356,US,"$3,082 ",8,X-lam LLC
1939,Ensenada,CA,Unknown,MX,"$3,061 ",8,Xx-base LLC
2910,Unknown,OH,45202,US,"$3,049 ",8,Kanlane Inc.
2516,Unknown,CO,80016,US,"$3,031 ",8,Vento-technology Inc.
1673,Unknown,Unknown,Unknown,MX,"$3,016 ",8,Citybeit Corporation
739,Buffalo,NY,Unknown,US,"$3,000 ",8,saonix Inc.
2888,Greenville,SC,29611,US,"$3,000 ",8,Zering Corporation
2291,Austin,TX,78738,US,"$3,000 ",8,D-lamtrax Inc.
2217,Unknown,IL,60173,US,"$3,000 ",8,Quogreen Inc.
2493,Unknown,NC,27519,US,"$3,000 ",8,Carecane Inc.
2779,Unknown,CA,92658,US,"$2,951 ",8,Math-holdings Incorporated
2003,Unknown,FL,33487,US,"$2,945 ",8,Dripstreet Inc.
1730,Unknown,MN,55121,US,"$2,900 ",8,Saodonfix LLC
131,Culver city,CA,90232,US,"$2,900 ",8,Quocorporation LLC
514,Unknown,Unknown,Unknown,MX,"$2,898 ",8,Graveity Inc.
2916,Unknown,MA,Unknown,US,"$2,895 ",8,Solotechnology Incorporated
1772,Unknown,OH,Unknown,US,"$2,889 ",8,Lamdom Inc.
524,Unknown,Unknown,Unknown,MX,"$2,876 ",8,Daltlane Inc.
2161,Unknown,Unknown,Unknown,MX,"$2,874 ",8,latouch Inc.
744,Bridgeport,CT,Unknown,US,"$2,867 ",8,Latace Inc.
1838,Unknown,Unknown,2140,MX,"$2,866 ",8,Hextam Incorporated
1928,Boston,MA,Unknown,US,"$2,860 ",8,opelux LLC
948,Unknown,Unknown,Unknown,MX,"$2,860 ",8,Silicontom Incorporated
1972,Unknown,IL,60565,US,"$2,856 ",8,Finfase LLC
1413,Unknown,NY,Unknown,US,"$2,850 ",8,Joyace LLC
2271,McLean,VA,Unknown,US,"$2,850 ",8,Jobtripice LLC
1842,Unknown,Unknown,22404,MX,"$2,842 ",8,Mathtax Inc.
2188,Unknown,IN,47906,US,"$2,840 ",8,Laneit LLC
32,Ensenada,CA,Unknown,MX,"$2,836 ",8,Hextechno Corporation
1131,Unknown,CO,80909,US,"$2,834 ",8,Treedolex Corporation
2546,Unknown,Unknown,Unknown,CA,"$2,822 ",8,Iscity Corporation
1191,Unknown,Unknown,44630,MX,"$2,813 ",8,Zimdrill Corporation
2355,St. Charles,IL,60174,US,"$2,804 ",8,Lottom LLC
311,Unknown,Unknown,2140,MX,"$2,802 ",8,Gravestrip Inc.
180,Ensenada,CA,Unknown,MX,"$2,802 ",8,Technocode Inc.
1017,Unknown,CT,Unknown,US,"$2,795 ",8,bamgreen Incorporated
489,Ensenada,CA,Unknown,MX,"$2,792 ",8,Daltron Incorporated
509,Unknown,Unknown,22509,MX,"$2,787 ",8,Kintripbase Inc.
1177,Unknown,TX,75082,US,"$2,778 ",8,zumfan Corporation
1596,Juarez,Unknown,Unknown,MX,"$2,765 ",8,duo-fax Incorporated
2309,New York city,NY,10016,US,"$2,750 ",8,Sunstrip Incorporated
2100,Unknown,Unknown,64630,MX,"$2,722 ",8,dongice Incorporated
1524,Unknown,MA,Unknown,US,"$2,720 ",8,Hotdex Corporation
2347,Greenville,SC,29615,US,"$2,715 ",8,Dentolab Corporation
1466,Unknown,Unknown,,TW,"$2,704 ",8,Isdox Incorporated
1536,Unknown,CA,92154,US,"$2,701 ",8,Hightouch Inc.
1351,Unknown,FL,33069,US,"$2,700 ",8,Techiron Inc.
1154,Unknown,GA,30101,US,"$2,692 ",8,Duoruntex Corporation
2985,Unknown,KY,40207,US,"$2,683 ",8,Hotnix Inc.
2382,Unknown,IN,46032,US,"$2,664 ",8,Lanedox LLC
1375,Denver,CO,80216,US,"$2,640 ",8,Treetam Incorporated
2450,Unknown,CA,92154,US,"$2,635 ",8,Viataice Incorporated
1040,Peyton,CO,Unknown,US,"$2,602 ",8,vaiafind Inc.
1066,Ensenada,Unknown,Unknown,MX,"$2,598 ",8,Hotdomcity LLC
1085,Ensenada,Unknown,Unknown,MX,"$2,571 ",8,Transzumis Inc.
2015,Carson city,NV,89706,US,"$2,569 ",8,Stripway LLC
1555,Unknown,Unknown,Unknown,MX,"$2,566 ",8,Planetron LLC
1757,Unknown,CA,Unknown,US,"$2,563 ",8,Zottraxtech LLC
2007,Unknown,Unknown,22125,MX,"$2,560 ",8,Saillax Corporation
286,Unknown,IL,Unknown,US,"$2,554 ",8,ace-technology LLC
2416,Unknown,Unknown,11520,MX,"$2,542 ",8,Fixace Corporation
1433,Unknown,MI,49512,US,"$2,541 ",8,Indi-code Corporation
2376,Denver,CO,Unknown,US,"$2,541 ",8,How-strip Corporation
505,Bristol,CT,Unknown,US,"$2,521 ",8,Groovenix Inc.
170,Unknown,Unknown,Unknown,MX,"$2,521 ",8,isware LLC
1588,Unknown,Unknown,,HK,"$2,518 ",8,Bluetex LLC
2305,Fresno,CA,Unknown,US,"$2,506 ",8,Indihigh LLC
2268,Raleigh,NC,27601,US,"$2,500 ",8,Zimzozware Incorporated
2737,Unknown,IN,46060,US,"$2,500 ",8,Zath-plex Incorporated
1221,Unknown,CO,80917,US,"$2,478 ",8,Dingzocom LLC
2914,Unknown,CT,Unknown,US,"$2,459 ",8,Nimuniplex Incorporated
1935,Unknown,NC,27012,US,"$2,450 ",8,qvodexon LLC
2978,Wolcott,CT,Unknown,US,"$2,448 ",8,Lamanzoom Inc.
1079,Ensenada,Unknown,Unknown,MX,"$2,438 ",8,Viatom Inc.
725,Henrietta,NY,14586,US,"$2,424 ",8,Laex Corporation
2744,Unknown,PA,17756,US,"$2,420 ",8,Jobzap Incorporated
2718,Unknown,CA,92656,US,"$2,410 ",8,tamplus Inc.
571,Wilmington,DE,19808,US,"$2,400 ",8,Zoom-holdings LLC
1601,Unknown,TX,76117,US,"$2,355 ",8,Konnix Corporation
2058,Roseville,MN,55113,US,"$2,345 ",8,Dongex Incorporated
2244,Unknown,CA,91750,US,"$2,334 ",8,Sonholding LLC
546,Unknown,Unknown,Unknown,MX,"$2,283 ",8,Med-trax Inc.
110,San Antonio,TX,78228,US,"$2,270 ",8,icebase Corporation
2911,Unknown,CO,80918,US,"$2,260 ",8,Sumtaxon Corporation
1805,Salem,NH,Unknown,US,"$2,250 ",8,mattrax Inc.
2979,Unknown,PA,19355,US,"$2,232 ",8,Lotplex Incorporated
1215,Ensenada,Unknown,Unknown,MX,"$2,229 ",8,Drillphase Inc.
2944,Unknown,Unknown,Unknown,MX,"$2,170 ",8,Daltcone Inc.
1664,Pelham,NY,10803,US,"$2,152 ",8,Fase-la LLC
1947,Northfield,MN,Unknown,US,"$2,140 ",8,Hot-strip LLC
2004,Unknown,CA,92708,US,"$2,134 ",8,Iceholdings LLC
1908,Unknown,CO,80920,US,"$2,131 ",8,Faxrunbase LLC
1917,Unknown,Unknown,Unknown,MX,"$2,116 ",8,xx-lam Incorporated
1700,Unknown,IN,Unknown,US,"$2,102 ",8,Groove-tech Incorporated
2030,Unknown,CO,8027,US,"$2,100 ",8,fincom Inc.
1152,Unknown,Unknown,2140,MX,"$2,092 ",8,Haytechnology LLC
1523,Unknown,GA,30071,US,"$2,088 ",8,zamfan Corporation
2242,Unknown,NC,28216,US,"$2,082 ",8,Betafind Corporation
1026,Unknown,Unknown,22830,MX,"$2,054 ",8,San-techi Inc.
2006,Ensenada,Unknown,Unknown,MX,"$2,049 ",8,Plextaxon LLC
2216,Unknown,IN,Unknown,US,"$2,041 ",8,Solrandex Incorporated
424,Unknown,FL,33177,US,"$2,030 ",8,trandax LLC
671,Unknown,IL,60018,US,"$2,030 ",8,Volt-zim LLC
986,Unknown,Unknown,2140,MX,"$2,013 ",8,Unasildom LLC
1472,Unknown,Unknown,Unknown,MX,"$2,002 ",8,Statron Inc.
2324,Mountain View,CA,94043,US,"$2,000 ",8,Quotetechi Inc.
1924,Dayton,OH,45402,US,"$2,000 ",8,mattechi Corporation
2883,Unknown,IN,46033,US,"$2,000 ",8,saolux LLC
2819,Unknown,IN,46240,US,"$2,000 ",8,Qvobam Inc.
1733,Unknown,FL,33609,US,"$2,000 ",8,Zenphase Incorporated
2267,Oxford,ME,Unknown,US,"$1,998 ",8,Cantamzoom LLC
613,Unknown,Unknown,Unknown,MX,"$1,990 ",8,Nimcity LLC
2471,Mexico,Unknown,Unknown,MX,"$1,986 ",8,Opelatzap Corporation
1269,Unknown,WI,53201,US,"$1,980 ",8,Sanmedia Incorporated
1049,Unknown,Unknown,,US,"$1,978 ",8,Stancare LLC
1239,Ensenada,Unknown,Unknown,MX,"$1,966 ",8,Solo-tax Corporation
2751,Unknown,Unknown,23235,TW,"$1,966 ",8,Candom Incorporated
2982,Unknown,NJ,Unknown,US,"$1,965 ",8,Howquote LLC
1966,Gainesville,GA,30504,US,"$1,964 ",8,Sandubjob LLC
590,Ensenada,Unknown,Unknown,MX,"$1,958 ",8,Ingophase LLC
1072,Unknown,CA,94089,US,"$1,950 ",8,e-tom Inc.
2154,Atlanta,GA,30338,US,"$1,938 ",8,truehow Inc.
2228,Unknown,FL,34240,US,"$1,928 ",8,Traning Inc.
1795,Unknown,CA,92154,US,"$1,920 ",8,fasetrans Inc.
1059,Unknown,Unknown,22234,MX,"$1,916 ",8,Trippletech Incorporated
2153,Belleville,MI,48111,US,"$1,900 ",8,Sandrill Incorporated
1679,Unknown,IN,46204,US,"$1,900 ",8,Donkix Inc.
2239,Unknown,WA,99206,US,"$1,894 ",8,Trisdublab Inc.
1532,Golden Valley,MN,55422,US,"$1,879 ",8,Icedubcare Incorporated
1952,Bend,OR,97701,US,"$1,875 ",8,Danit Incorporated
2990,Unknown,MI,49345,US,"$1,870 ",8,Spanbase LLC
212,Unknown,Unknown,Unknown,MX,"$1,864 ",8,Sanquote Incorporated
987,Unknown,Unknown,,US,"$1,858 ",8,Betalux Incorporated
1133,Unknown,Unknown,Unknown,MX,"$1,841 ",8,Superdexon Inc.
1922,Unknown,CA,94551,US,"$1,840 ",8,Flexcode Inc.
740,Unknown,MN,55120,US,"$1,840 ",8,Duocode Corporation
2898,Unknown,CO,80910,US,"$1,823 ",8,tampstreet Corporation
2601,Unknown,Unknown,,US,"$1,800 ",8,Vilatechi Inc.
1128,Unknown,CO,Unknown,US,"$1,786 ",8,Damnamtech LLC
1293,Madison,GA,30650,US,"$1,778 ",8,Singlehow Incorporated
479,Earth city,MO,63045,US,"$1,776 ",8,Soloit Corporation
1845,Ensenada,Unknown,Unknown,MX,"$1,775 ",8,Zathron LLC
2272,Richmond,CA,94804,US,"$1,770 ",8,Lanequote LLC
1703,Georgetown,KY,40324,US,"$1,769 ",8,Silverplex Incorporated
1738,Unknown,IN,Unknown,US,"$1,765 ",8,Dongmedia Inc.
1756,Unknown,Unknown,,MX,"$1,764 ",8,Gravehigh Corporation
779,Unknown,PA,15233,US,"$1,758 ",8,Treelex LLC
1685,Unknown,MI,Unknown,US,"$1,757 ",8,Temptaxon Incorporated
888,Unknown,Unknown,,MX,"$1,744 ",8,Mathtrax Inc.
1925,Unknown,KS,67205,US,"$1,720 ",8,Gravetex Inc.
1290,Unknown,Unknown,52760,MX,"$1,716 ",8,Zimholdings LLC
1521,Unknown,CA,90670,US,"$1,712 ",8,Damelectronics Incorporated
506,Unknown,Unknown,54110,MX,"$1,708 ",8,stripcare LLC
1617,Unknown,CA,94928,US,"$1,700 ",8,Inditechnology Corporation
1504,Unknown,CO,80907,US,"$1,689 ",8,Zoomlane Incorporated
274,Unknown,Unknown,2140,MX,"$1,686 ",8,Siltam Corporation
3012,Unknown,TX,76301,US,"$1,685 ",8,Physing LLC
2295,Beech Grove,IN,46107,US,"$1,680 ",8,X-triptom Corporation
459,Unknown,MD,21236,US,"$1,673 ",8,Basezaice LLC
1030,Unknown,IL,60693,US,"$1,665 ",8,Roundcore Corporation
2741,Riverside,MS,64150,US,"$1,656 ",8,Ganjalane Incorporated
2537,Columbus,OH,43214,US,"$1,651 ",8,Plustone LLC
1259,Unknown,NJ,Unknown,US,"$1,650 ",8,Phystech Corporation
776,Southfield,MI,48033,US,"$1,650 ",8,Freshhigh LLC
2225,Unknown,IN,46032,US,"$1,650 ",8,Zoomfincom LLC
2174,Unknown,NC,28036,US,"$1,643 ",8,Gogogreen Incorporated
1562,Unknown,IL,60139,US,"$1,634 ",8,Pluscore Incorporated
1436,Unknown,IN,46268,US,"$1,625 ",8,donbam LLC
2758,Unknown,MI,48331,US,"$1,625 ",8,Pluscity LLC
2760,Ensenada,Unknown,Unknown,US,"$1,621 ",8,Dandrill Inc.
2558,Unknown,IN,46236,US,"$1,620 ",8,Ganzdinfax Incorporated
2310,Unknown,IN,46904,US,"$1,615 ",8,transjob Corporation
2118,Unknown,NM,87110,US,"$1,601 ",8,Villacore Inc.
1689,Unknown,Unknown,Unknown,MX,"$1,597 ",8,new-lane Inc.
1208,Unknown,Unknown,2140,MX,"$1,584 ",8,hatware Inc.
1836,Unknown,CA,92154,US,"$1,575 ",8,Ganjafase LLC
2289,Unknown,WI,53225,US,"$1,572 ",9,Apcity Incorporated
1258,Unknown,Unknown,Unknown,MX,"$1,568 ",9,Donlane Inc.
2933,East Hartford,WI,53027,US,"$1,562 ",9,Soncanzap Corporation
2127,Unknown,IL,Unknown,US,"$1,558 ",9,J-fan Inc.
938,Unknown,Unknown,2140,MX,"$1,552 ",9,Jaykix Incorporated
3017,Unknown,FL,32523,US,"$1,540 ",9,Haytrans LLC
1758,Quincy,IL,62301,US,"$1,538 ",9,Namin Corporation
2943,Unknown,AZ,85283,US,"$1,533 ",9,J-zap Inc.
2970,Unknown,CT,Unknown,US,"$1,530 ",9,Lotmathow LLC
451,Glen Allen,VA,23060,US,"$1,525 ",9,Biglex Inc.
2720,Lexington,KY,40507,US,"$1,525 ",9,Hotice Incorporated
1778,Unknown,WA,98501,US,"$1,524 ",9,Reice Corporation
2980,Unknown,MO,Unknown,US,"$1,520 ",9,doubletax LLC
2396,Denver,CO,80223,US,"$1,516 ",9,goodtax Incorporated
2403,Unknown,CA,92109,US,"$1,510 ",9,Joydexon Incorporated
2494,San Antonio,TX,78232,US,"$1,500 ",9,Stripnix Inc.
1194,Unknown,CA,92647,US,"$1,499 ",9,Ontotechi Incorporated
1918,Unknown,CA,94025,US,"$1,488 ",9,Volquadit Inc.
2235,Unknown,OH,44149,US,"$1,485 ",9,Quotecity Inc.
2437,Unknown,FL,34205,US,"$1,480 ",9,Whitemedia Corporation
3000,Oakdale,MN,55128,US,"$1,465 ",9,Runit Corporation
2204,Unknown,CA,92660,US,"$1,458 ",9,Planetfix LLC
1699,Unknown,Unknown,2140,MX,"$1,456 ",9,Newrunlux Corporation
1542,Unknown,IL,Unknown,US,"$1,454 ",9,Domdexon Corporation
2047,Unknown,Unknown,,MX,"$1,440 ",9,Dripcode Corporation
462,Unknown,CA,92656,US,"$1,440 ",9,Konktech Corporation
2318,Rosedale,IN,47874,US,"$1,436 ",9,Overtrax Inc.
1157,Unknown,MA,Unknown,US,"$1,430 ",9,Opeis Inc.
2968,Unknown,IL,60101,US,"$1,423 ",9,Vivalux Inc.
895,Unknown,Unknown,2140,MX,"$1,415 ",9,sailcan Corporation
2028,San Jose,CA,95112,US,"$1,414 ",9,drip-trax Incorporated
1800,Unknown,CA,92154,US,"$1,412 ",9,Lamline Corporation
832,Unknown,Unknown,,MX,"$1,411 ",9,Saohow LLC
239,Denver,CO,80239,US,"$1,407 ",9,Toughkix Corporation
2996,Unknown,WI,54307,US,"$1,405 ",9,Quodexon Inc.
567,Unknown,Unknown,,MX,"$1,402 ",9,Ganjazone LLC
2226,East Hartford,CT,Unknown,US,"$1,385 ",9,volcare Corporation
2404,Unknown,Unknown,2140,MX,"$1,382 ",9,roundace Inc.
2281,Santa Anna,CA,92705,US,"$1,379 ",9,Math-plus Corporation
1170,Unknown,CA,92154,US,"$1,372 ",9,Flexlex Corporation
1590,Ensenada,Unknown,Unknown,MX,"$1,370 ",9,Blackholding Corporation
1961,Unknown,IN,46818,US,"$1,360 ",9,Retexon Inc.
1446,Unknown,PA,15251,US,"$1,357 ",9,Truecare Incorporated
2987,West Valley,UT,84119,US,"$1,350 ",9,Lanelax Corporation
1889,Unknown,Unknown,2140,MX,"$1,346 ",9,Daltelectrics Incorporated
1075,Ensenada,Unknown,Unknown,MX,"$1,334 ",9,Trust-ware Inc.
1359,Unknown,CA,Unknown,MX,"$1,332 ",9,trueplus Corporation
1571,Rochester,NY,14623,US,"$1,325 ",9,lotstrip LLC
1656,New York city,NY,10013,US,"$1,307 ",9,Indiex LLC
232,Mexico,Unknown,Unknown,MX,"$1,306 ",9,Vaiatrax Corporation
1893,Unknown,Unknown,2140,MX,"$1,305 ",9,fasekix Inc.
1803,Sunbury,PA,17801,US,"$1,300 ",9,Lamfax Corporation
1443,Unknown,CA,91311,US,"$1,300 ",9,Groovefax LLC
1892,Unknown,Unknown,2140,MX,"$1,300 ",9,Daltlab Inc.
1276,Stoneham,MA,Unknown,US,"$1,288 ",9,Rankplus Incorporated
576,Unknown,IL,60693,US,"$1,286 ",9,Aning Inc.
2967,Unknown,IN,46256,US,"$1,278 ",9,Treetaxon Inc.
1502,Unknown,CO,80918,US,"$1,263 ",9,U-line Inc.
2288,Golden,CO,80401,US,"$1,255 ",9,Rondexon LLC
2393,Ensenada,CA,Unknown,MX,"$1,254 ",9,Goldhigh Inc.
2432,Unknown,MI,49426,US,"$1,250 ",9,Sunity Inc.
1057,Unknown,Unknown,2140,MX,"$1,238 ",9,Physlux Inc.
2011,Unknown,Unknown,22150,MX,"$1,238 ",9,Kantatax Corporation
969,Unknown,PA,19355,US,"$1,227 ",9,Apzap Inc.
1294,Unknown,Unknown,,US,"$1,217 ",9,Tamptechnology Inc.
1948,Unknown,CA,92101,US,"$1,217 ",9,Dancane Corporation
2124,Ensenada,Unknown,Unknown,MX,"$1,204 ",9,Temp-is Incorporated
1465,Unknown,Unknown,2140,US,"$1,202 ",9,Freshway Corporation
680,Sherwood,OR,Unknown,US,"$1,200 ",9,jaydex Inc.
1220,Unknown,Unknown,,TW,"$1,200 ",9,Joyzoolex Inc.
1507,Unknown,CA,,Unknown,"$1,197 ",9,Hottrans Corporation
1491,Unknown,Unknown,Unknown,MX,"$1,193 ",9,J-keyline Inc.
1791,Rossville,GA,30741,US,"$1,192 ",9,Faxzoomtam Inc.
2180,Unknown,IA,50131,US,"$1,190 ",9,Duolab Incorporated
480,Unknown,CA,Unknown,US,"$1,186 ",9,Drillbase Incorporated
2803,Unknown,SC,29302,US,"$1,184 ",9,Zoomjob LLC
1068,East Hartford,CT,Unknown,US,"$1,171 ",9,Unotex LLC
2002,Unknown,IL,60015,US,"$1,161 ",9,Treecare Inc.
2218,Unknown,MN,55405,US,"$1,161 ",9,Subquote Inc.
943,Unknown,Unknown,2140,MX,"$1,160 ",9,betadom Inc.
1136,Ensenada,Unknown,,MX,"$1,157 ",9,Newholdings Incorporated
2059,Unknown,Unknown,2140,MX,"$1,156 ",9,zooelectrics Corporation
440,St. Charles,MO,63303,US,"$1,153 ",9,Unofix LLC
2177,Unknown,WI,53072,US,"$1,144 ",9,Constreet Incorporated
313,Unknown,Unknown,2140,MX,"$1,141 ",9,Quadtom Corporation
701,Cleveland,OH,44128,US,"$1,136 ",9,Ganjacan LLC
1467,Unknown,CO,Unknown,US,"$1,134 ",9,Careelectronics Inc.
2184,Unknown,CA,92154,US,"$1,131 ",9,Silicongreen Incorporated
2766,Chatham,VA,24531,US,"$1,129 ",9,Technolam Incorporated
2556,Unknown,Unknown,2140,MX,"$1,127 ",9,Mathzim LLC
1320,Unknown,IN,46201,US,"$1,127 ",9,Viabam Corporation
1438,Unknown,NJ,Unknown,US,"$1,125 ",9,Y-damcode LLC
1991,Montgomery,AL,Unknown,US,"$1,100 ",9,Techcorporation Corporation
2482,Unknown,Unknown,Unknown,TW,"$1,100 ",9,summedia Corporation
1725,Unknown,WI,54303,US,"$1,100 ",9,Zumcorporation Inc.
3019,Vienna,WV,Unknown,US,"$1,096 ",9,E-code Inc.
1597,Unknown,MI,49509,US,"$1,093 ",9,Konkfase LLC
748,Pueblo,CO,81003,US,"$1,080 ",9,runlam Corporation
458,Unknown,Unknown,2140,MX,"$1,071 ",9,Konzozway Corporation
1380,Unknown,Unknown,22240,MX,"$1,067 ",9,Spanhow Inc.
548,Hauppauge,NY,11788,US,"$1,059 ",9,Freequote LLC
2991,Comstock Park,MI,49321,US,"$1,056 ",9,Dantechno Inc.
2765,Unknown,IL,Unknown,US,"$1,050 ",9,Supercore Inc.
1229,Unknown,TX,75056,US,"$1,036 ",9,Redom Inc.
2519,Winfield,IL,60190,US,"$1,029 ",9,Treeit LLC
1894,Ensenada,Unknown,Unknown,MX,"$1,023 ",9,Whitelane Inc.
1581,Unknown,Unknown,2140,US,"$1,018 ",9,Alphaplex Incorporated
1793,Sun Valley,CA,91352,US,"$1,015 ",9,Solbase LLC
2993,Unknown,MO,Unknown,US,"$1,000 ",9,Ganzware Corporation
2981,Unknown,IA,50317,US,"$1,000 ",9,j-find Corporation
2504,Unknown,TX,76710,US,"$1,000 ",9,Icefinhow Incorporated
1833,Unknown,MI,Unknown,US,"$1,000 ",9,Tonmedcare LLC
1164,San Antonio,TX,78023,US,$994 ,9,Icestreet Inc.
1510,Unknown,Unknown,Unknown,MX,$991 ,9,Treeway Inc.
910,Unknown,IL,60061,US,$987 ,9,voljob LLC
1557,Unknown,ID,83401,US,$983 ,9,Strip-la Corporation
366,Unknown,CO,80909,US,$974 ,9,Hotgreen Corporation
1602,Unknown,Unknown,Unknown,MX,$973 ,9,Fasecone Inc.
1376,Unknown,Unknown,2140,MX,$968 ,9,Lane-con Inc.
1125,Unknown,IL,60176,US,$961 ,9,Canecore Corporation
1773,Unknown,Unknown,2140,MX,$961 ,9,Vivabase LLC
2483,Aurora,CO,80010,US,$960 ,9,Stimfix Inc.
465,Unknown,Unknown,2140,MX,$950 ,9,Zummaplus LLC
1625,Unknown,IN,46217,US,$950 ,9,Dripmedia LLC
1940,Ensenada,Unknown,Unknown,US,$946 ,9,X-tamkix Corporation
1582,Unknown,CA,Unknown,MX,$946 ,9,Voltron Incorporated
1661,Unknown,CA,95667,US,$945 ,9,Stancorporation LLC
623,,Unknown,,MX,$944 ,9,Unozoomit Inc.
1769,Fairfield,OH,45014,US,$941 ,9,solfan Inc.
1570,Unknown,CA,Unknown,MX,$937 ,9,Itvivaquote LLC
1909,Unknown,Unknown,Unknown,MX,$935 ,9,Planetholdings Incorporated
1683,Unknown,Unknown,2140,MX,$934 ,9,Caretom Corporation
2834,Allen,TX,75002,US,$930 ,9,Technodrill Inc.
924,Unknown,PA,15275,US,$930 ,9,Daltcane Corporation
1370,Unknown,Unknown,Unknown,MX,$928 ,9,Soldexon LLC
172,Unknown,IL,60540,US,$923 ,9,Danzumcare Incorporated
2582,Unknown,Unknown,21140,MX,$920 ,9,Trippletax Inc.
2143,Plano,TX,75075,US,$918 ,9,Hexhouse Incorporated
36,Ensenada,Unknown,Unknown,MX,$915 ,9,transfix Inc.
1296,Ensenada,Unknown,Unknown,MX,$908 ,9,Latla Corporation
2043,Unknown,Unknown,Unknown,US,$905 ,9,Onto-ex LLC
2600,Sacramento,CA,95822,US,$900 ,9,Hexlab Corporation
2535,Arlington,MA,Unknown,US,$900 ,9,Basetech Incorporated
1834,Unknown,OH,44654,US,$898 ,9,grave-way Corporation
1385,St. Paul,MN,Unknown,US,$873 ,9,Ronquote Incorporated
2423,Unknown,GA,30415,US,$870 ,9,Groovefase Corporation
2490,Unknown,MD,20877,US,$862 ,9,Xx--line Inc.
2301,Lancaster,PA,17603,US,$854 ,9,Howplanet Corporation
1114,Unknown,NC,28129,US,$850 ,9,zumma-touch Inc.
3031,Unknown,MA,Unknown,US,$850 ,9,danline Corporation
1604,Ensenada,Unknown,Unknown,MX,$837 ,9,Sail-lux Inc.
2383,Unknown,Unknown,2140,MX,$830 ,9,Hotzenlex Inc.
2102,Unknown,Unknown,,Unknown,$823 ,9,O-ron LLC
1199,Ensenada,Unknown,Unknown,MX,$822 ,9,Zimtom Inc.
2357,Unknown,IL,60126,US,$822 ,9,Street-high LLC
2538,Unknown,IN,46032,US,$820 ,9,Lexiflex Incorporated
854,Unknown,CA,92154,US,$815 ,9,Ventocode Corporation
1884,Rochester,NY,14623,US,$815 ,9,Spantam Corporation
1277,Unknown,Unknown,2140,MX,$812 ,9,E-holdings Incorporated
1811,Ontario,CA,91761,US,$811 ,9,Daltdox Inc.
2435,Ensenada,Unknown,,MX,$810 ,9,Indi-tax Inc.
382,Ensenada,Unknown,,MX,$802 ,9,Tranis Corporation
1983,Unknown,TX,75220,US,$801 ,9,Greenice Corporation
2798,Unknown,TX,79904,US,$800 ,9,Opentom Inc.
2579,Unknown,NJ,Unknown,US,$800 ,9,Zummaquote LLC
1204,Unknown,TX,77043,US,$792 ,9,Highex LLC
2254,Farmingdale,NY,11735,US,$787 ,9,Ranklex Inc.
1065,Unknown,Unknown,21501,US,$785 ,9,Freela Corporation
1799,Mission,TX,78572,US,$784 ,9,inchline Inc.
2983,Unknown,MN,55038,US,$770 ,9,Jaytech Incorporated
3029,Raleigh,NC,27617,US,$769 ,9,Mediatouch Inc.
650,Unknown,MA,Unknown,US,$760 ,9,Redapcan Incorporated
2488,Unknown,CA,96080,US,$759 ,9,apelectronics Inc.
1168,Concord,NH,Unknown,US,$750 ,9,Hotdamlam LLC
3022,Warren,MI,48091,US,$750 ,9,Rankdax LLC
1573,Morristown,NJ,Unknown,US,$747 ,9,Biofix Inc.
1741,,Unknown,,US,$738 ,9,zimkix Incorporated
2551,Glencoe,IL,60022,US,$736 ,9,Grooveplanet LLC
2597,Unknown,NH,Unknown,US,$736 ,9,zim-dox Incorporated
2229,Unknown,Unknown,2140,MX,$723 ,9,year-electrics LLC
1722,Unknown,Unknown,2140,MX,$723 ,9,zungreen Corporation
333,Unknown,CO,80910,US,$720 ,9,Canplanet Corporation
1775,Unknown,WA,98168,US,$711 ,9,Domdex Incorporated
2411,Unknown,IL,60527,US,$710 ,9,Indigoex Inc.
2344,Unknown,CA,92154,US,$708 ,9,Yearla Corporation
2950,Ensenada,Unknown,Unknown,US,$704 ,9,Lacone Corporation
833,Townsend,MA,Unknown,US,$700 ,9,Zonis Incorporated
1138,Mexico,Unknown,Unknown,MX,$696 ,9,Jobaplam LLC
2824,Concord,CA,Unknown,US,$694 ,9,Tampdex LLC
1921,Greenville,SC,29601,US,$692 ,9,Dingcane Incorporated
2573,Unknown,NJ,Unknown,US,$688 ,9,Unamedia Corporation
2568,Unknown,Unknown,Unknown,MX,$688 ,9,sildexon Inc.
